Date,AAPL,AC.MX,ALSEA.MX,AMZN,BIMBOA.MX,FEMSAUBD.MX,KO,MSFT,PG,WALMEX.MX
2021-09-24,0.0006126368550825045,-0.012588275302905516,-0.008728464051468654,0.0027868730462519142,-0.028982985943854955,-0.0022445691718764316,-0.0027757079939919604,-0.0007011181587374127,-0.0044384095246965405,-0.01216657347297978
2021-09-27,-0.010549855783073214,0.003247986075145981,0.00809131182099998,-0.005756835077931344,-0.005475137456028567,0.00314933984688337,-0.005195917228292379,-0.017304009396157505,-0.01316621778102045,0.02295332376435133
2021-09-28,-0.023801565377036815,0.011574221311580146,-0.019121816035634676,-0.0263784679831095,-0.017581244879892766,0.0042043863444030105,-0.01809359609864225,-0.036203567984987806,-0.007553366294724251,-0.033383556098700695
2021-09-29,0.0064834059774947495,-0.0015201663033543866,0.010830326644612365,-0.004475351789266391,0.045372424508183906,0.001060683829472664,0.006078903410755343,0.0016927548455150099,0.010171623390895723,0.008775625103823348
2021-09-30,-0.009312078791058442,0.008734705593183234,-0.00928568406329977,-0.0048710792439015105,0.003631336994261547,-0.0005017815748558085,-0.009252282982963989,-0.007323770888271075,-0.015631692512107498,-0.01599552426562434
2021-10-01,0.008127407213151194,-0.015967722154078046,0.009132495905554983,-0.0005418778291703674,-0.012749878040854479,-0.017965954784852745,0.010482158896056193,0.02546798035668507,-0.0015736267625888756,0.00042770485271215186
2021-10-04,-0.02460579156816234,0.0006458215003966039,-0.02357704339860478,-0.028471678341373097,-0.0001745236781464099,0.0010228609637883412,-0.000565639425067932,-0.020719305512689856,-0.005660038220858032,-0.017531344361677248
2021-10-05,0.014158493454534238,0.013231245680502601,0.00390236347937134,0.00978753803838428,0.012044020386143162,0.008910641211694381,0.0016984585389063778,0.01995700489928498,0.0038909712964454446,0.0024662579728524925
2021-10-06,0.006307190125790063,0.0034237866858854993,0.001457758476829163,0.012732016728672857,0.023456351904379114,-0.02289583377601745,0.011868719885657075,0.015064270284937065,0.013349562469576526,0.025470446917022826
2021-10-07,0.009084585355771724,-0.006982909551297545,0.016739383904874616,0.012391203105561077,-0.01752613610462095,-0.015544834097609539,0.0031652837296947123,0.005936759688269122,0.008003511593783319,-0.011572311075950248
2021-10-08,-0.0027220200856521437,0.0005593216879118401,0.0011930752278668244,-0.004181805261295635,0.007718714854756392,0.005848090072638312,0.004454272400269632,0.0,-0.004145746332477773,0.004997326936794888
2021-10-11,-0.0006297045840347737,0.013337428528823247,0.004051393471307341,-0.01286860335091844,-0.019744668575385593,0.0033141512726371225,0.002032613304808528,-0.0021030899061498243,0.00416300509558476,0.017047809056551344
2021-10-12,-0.009103168143512419,0.00015777157136387387,0.04367440272429346,0.0003172745113595443,-0.035596478245465635,0.006084860797417768,0.0,-0.00458832691418587,-0.0014756035936750456,0.005587269122593774
2021-10-13,-0.0042396350044607845,-0.0044917910602355615,0.009779507428086198,0.011378601203982708,0.023946755525962038,-0.006393582571146306,0.0001843934798206881,0.011711193311177759,0.0023223457114041057,-0.00013880342902428122
2021-10-14,0.020225618502449194,0.0015831873750900005,0.009684615020003617,0.004743759227551214,0.005275153108772912,0.000405849039116557,0.006821462810774781,0.021734070350917456,0.011302717986275246,0.002500639194620957
2021-10-15,0.007512446110564008,0.0007112384409988515,0.017845204615136945,0.03308023939004423,0.012418997621195915,-0.006026428647819437,-0.002380515638255476,0.00482261026563946,0.0025687585863167772,-0.015105190339641528
2021-10-18,0.011806077301043327,0.009635317264714116,-0.005917160281169953,0.011064772529006062,0.03023502779180265,0.0014572835397599349,-0.009911798170118447,0.010124490678852016,-0.014402829675600581,-0.009146059207830626
2021-10-19,0.015080129098125727,-0.016427078015377905,0.0052909470643818235,-0.0007514424560826072,-0.03354016862732134,-0.00710208346940111,0.0038931629941263424,0.0030589539621270756,-0.01180256451356343,-0.00042588117578379325
2021-10-20,0.003361227886139684,-0.004135262442817478,0.03771929402049001,-0.008446195751808605,0.004337965431184365,-0.012077919116412095,0.0088642066001281,-0.00266049141873137,0.003910291612208017,0.004403770342259694
2021-10-21,0.0014739565204313632,-0.0004791441013087816,-0.003381253411550156,0.005841756945129006,-0.0041465250012509,-0.00884267325876753,-0.005125455418814928,0.010897816433623753,-0.007196850039606684,0.006647951493711002
2021-10-22,-0.005284744716144818,-0.0031959737054680915,-0.0063612113280063776,-0.028954833317208384,-0.01960434893166163,0.013292719055442603,0.0018400253736445826,-0.005148529278141689,0.010765828623824802,0.03372206873929806
2021-10-25,-0.0003366807111622183,0.003767171582022888,-0.016431963691970752,-0.004550989805058192,0.0019465983737556591,-0.004195694474063094,-0.0040403468747070015,-0.0033316287089465435,0.00014184813115858397,-0.005301016304247619
2021-10-26,0.004574926899892473,-0.0005588456121866647,-0.01431986821063247,0.01677526160393561,0.014482450571554617,0.027889902841219172,0.004425524461033614,0.006425886825631721,0.014199695801254242,-0.0009564842864324685
2021-10-27,-0.0031475704837660157,0.0035952663192673207,-0.02751478418712794,0.004863638245470758,0.0012186165593919274,-0.019223933134483562,0.019276573052963153,0.04211393898229443,-0.007140346379164941,-0.005608023512052807
2021-10-28,0.024991752304493797,-7.94984865706283e-05,-0.014486183968019262,0.01594115275917063,-0.021387599245257127,-0.0036495410392309857,0.009366150200911028,0.003651127473910165,0.005993000273915028,-0.0004126455874653434
2021-10-29,-0.01815552208289717,-0.0005574211450984912,-0.007349604907832319,-0.021511245053778105,0.0828003950477525,-5.921102633033026e-05,0.005888528183627839,0.022414310838273055,0.0021728877581017603,-0.011834338839318725
2021-11-01,-0.005607953709396263,0.014179876388761725,0.02429434173349576,-0.01610709978002456,0.03150637550114044,0.009098710625650153,-0.003547865778848802,-0.006784991055145739,-0.0024479490505341372,0.02116690661862486
2021-11-02,0.0071160855165322,0.0,0.0,-0.0016154097805501921,0.0,0.0,-0.0012463305809808922,0.011415851550968359,0.009955087264167384,0.0
2021-11-03,0.009798879323631438,-0.003848881598916609,-0.0063248154221037245,0.021507811127532195,-0.013999325958137465,-0.023829146573665194,0.0033869287320866803,0.002611396217856665,0.006872042949295887,0.023591978660170154
2021-11-04,-0.0034984132340954988,-0.007964164883724867,-0.0022733247733393025,0.02748232410840923,0.015004818136982179,0.0038384878784711862,0.00550739669195921,0.007305488917953573,0.0018615261804237893,0.01079136227562949
2021-11-05,0.0035820966053090597,-0.0029408292311484674,-0.004784750379007718,0.01207642928374364,0.00778893494813504,-0.009738839995450665,0.004239981889142763,-0.0011294382552172744,0.004954688027657861,0.005535894041329925
2021-11-08,-0.005552846681953438,0.00023926299001431062,0.006410339044181423,-0.008527948857282919,-0.034542715514998434,0.007662585399953237,-0.008972480639402258,0.0027674612488717276,-0.007463754511868093,-0.005636338973932786
2021-11-09,0.002459698911172037,0.006375858801231926,-0.024795352428231943,0.025007238016599764,0.02630296746430516,-0.008203207835274395,0.002840541591089707,-0.0030862126866393336,0.0030356465416792044,-0.017400550211456367
2021-11-10,-0.019163291170053,0.002930336371099962,0.021227052659485324,-0.026334994227121156,-0.019738952196765358,0.004105443531157826,0.004071455263763291,-0.015329663631255874,0.009835814761905537,-0.011403216730060395
2021-11-11,-0.00033815144580340295,0.009396652410487816,-0.006852414535915674,-0.0027425987825921982,-0.03117899866050211,0.00673385645187663,0.0003525972471101202,0.0049273712589683605,-0.0028607444160108075,-0.02021990650367489
2021-11-12,0.014337315897606562,-0.007275206432783565,0.0029898398897709733,0.015162029225161966,0.0030172284509908387,-0.017438939366917316,-0.0022913837379989754,0.012905030268195006,0.0010924348269871764,0.01855961145397056
2021-11-15,6.675940078593179e-05,0.0,0.0,0.0058238044631160335,0.0,0.0,0.00017695140489482064,-0.0019303471517959636,0.0057317597162369616,0.0
2021-11-16,0.006666434083137496,0.007407506092279359,0.008942873753929215,-0.001404486161877938,0.01854943532613751,-0.01744498737489686,-0.007064864552236316,0.010235933043210244,-0.001424744223960106,-0.020125331340378527
2021-11-17,0.016489870268845408,-0.009152296651920633,-0.007727203461000087,0.0023441312596286235,-0.007219046100806037,-0.02876554233343598,-0.005513786144083488,0.0006785596141547501,-0.0006112917703351428,0.006938672088740994
2021-11-18,0.02853620314249561,0.0036316087090848548,0.0052679295648345725,0.04143700734081479,-0.0006610614223547806,-0.004649731907939603,-0.008943108261261656,0.006339972780553316,0.00013586058242576193,-0.0056501699742316225
2021-11-19,0.016976015037281522,0.015181387738901764,-0.04032812940435515,-0.005273114275827329,-0.03820080241072876,-0.006207205022099038,-0.005053383833370506,0.005391642549472886,-0.0020389211720679423,0.004296345963054726
2021-11-22,0.0029271302768543173,0.003254142856669917,-0.03371313303083612,-0.02828730052206352,-0.030261267839090444,0.006245975069921084,0.006167429503574295,-0.00955968289308895,0.006674561372292942,0.004466241957445716
2021-11-23,0.002422357518781837,-0.006023939072319018,0.01253064862092601,0.0020909577736383245,-0.013297928012698579,0.009598734878654147,0.007391209178365665,-0.0063267269046635155,0.011095972908970131,0.010976918334095531
2021-11-24,0.003283750920379358,0.005128142575210992,-0.021839266471824104,0.00010331533981333685,0.013836468689374382,0.004690329120681236,-0.008053010955233919,0.0006811791891345731,-0.005219173678527422,-0.011819909032991571
2021-11-25,0.0,0.014842414197532738,-0.003473227006229651,0.0,-0.02428216187067722,-0.0026496605199874956,0.0,0.0,0.0,-0.007232226929324792
2021-11-26,-0.03167858086131403,-0.0021329312010813783,-0.05626079380360616,-0.021184701669844985,-0.011262422866847754,-0.021063936088750124,-0.03066922100961067,-0.02435546893896212,-0.008005081383563484,0.002661892281224265
2021-11-29,0.021873685649237196,0.013740452061050012,0.017409621572926248,0.016267432688752415,-0.02976300781610164,0.00025856685454450634,0.015819954573941253,0.02108106021271694,0.010510905889203448,-0.02487075263888061
2021-11-30,0.031577534322908773,-0.015286128329053073,-0.04874256537474553,-0.015302274022490625,0.06457103473588943,-0.015180956956184044,-0.031573180381878396,-0.017942875731025154,-0.029794951535219494,-0.03453230837628807
2021-12-01,-0.0032062855595713646,-0.009788347009751508,0.009266856067243756,-0.0180634873037836,-0.0014230106113363172,-0.011282368804983456,-0.0028598535558320703,-0.0015424088999441699,0.01258840624356905,0.03324435530312031
2021-12-02,-0.006129721807996313,0.004479352239267209,0.043208348098864535,-0.0018468889124809706,0.0030282067193845297,0.003383629806708255,0.014722564159797003,-0.0017878811219158575,0.005874178126828111,0.006032679478016112
2021-12-03,-0.011724740278000856,0.003536392750844719,0.007765847328870867,-0.013839076006382012,0.009234639020656354,0.0009916983436870641,0.008856396883984985,-0.01966646719715537,0.01779139825589504,-0.0025699482122322204
2021-12-06,0.02150301827567369,-0.0022983332813831803,0.0005138224812568648,0.011086219388703134,-0.010909883454958802,-0.008653169907830494,0.025588353884810067,0.009845123862685323,0.015145612838991962,0.0038650413047573995
2021-12-07,0.035446200678900475,0.0037627251968062048,0.008985788913777881,0.027986504263362688,0.024550936022136982,-6.64705691432177e-05,0.005463381556408908,0.02676350776459535,-0.002628725378153396,-0.003422220185395286
2021-12-08,0.02278337266336572,0.004360314937532195,-0.017048202167326942,-3.689871657430732e-05,-0.0486196270814524,-0.0015993869598128763,-0.003803689210086114,0.00014916674169218602,0.004480895515502459,0.04707392140660427
2021-12-09,-0.002970256569852392,-0.004646258477410625,-0.02433368436537342,-0.011279643604146683,0.02719470645812616,-0.0064073595807875305,-0.002545422203890535,-0.005582684987498032,0.005838749208560756,-0.0066957407541933245
2021-12-10,0.02801325446803138,0.002831376502347327,-0.029185339423894452,-0.011247564604614624,0.03766892296861202,-0.0035600529228627664,0.025884181197605383,0.028339984527290918,0.013957679456641836,0.013894441440705618
2021-12-13,-0.020674244158665922,0.001385323018640472,-0.014484628227038776,-0.015356076499860039,-0.026883552971677216,-0.012134290501308098,0.026297002440937467,-0.00916695515132282,0.01421598455836559,0.010854792836906935
2021-12-14,-0.008023264640800165,0.019134670140283694,0.019966499904483292,-0.0028071293797337082,0.03431284693951997,0.04408346347265635,0.0006925981215237798,-0.03258692011872333,0.0036784520032826507,0.014362492559736317
2021-12-15,0.02850909498867904,0.0014326525172059235,-0.02283846712512616,0.024977573145925636,0.01190870846307357,0.005490165836079752,0.0044983197807224595,0.019218167013851373,0.0038545662090256894,-0.0007939238331980958
2021-12-16,-0.03926388449761009,-0.00647540822155257,0.03311072033586626,-0.025641174633125208,-0.02067916483854526,-0.00045477261156712245,0.010161834766051925,-0.02913516683922257,0.014163443434473066,0.018938055336986892
2021-12-17,-0.006501524993654306,0.0033344430458823737,0.014004874075624452,0.00678920370502567,0.055278983850745256,0.034857159047781305,-0.01568631732379655,-0.003385416488582371,-0.02265541024266937,0.023914634604817797
2021-12-20,-0.008122264803321455,0.005211929174258945,-0.023904385850750387,-0.017283556389377508,0.02293802442446813,-0.0043988943481581,-0.003291248809355607,-0.012013795868395238,0.0025401870491417178,-0.024244787841980697
2021-12-21,0.01908705231203811,-0.012248310406627105,0.0,0.019978649621920752,-0.027512768049221092,-0.010099073985991192,0.003997363151403421,0.023068753041582735,-0.0006333284797811478,-0.003902599099812276
2021-12-22,0.015318685438819202,-0.006466164665381524,0.006530758077575083,0.0036381058820253998,0.02469341767855071,-0.007524121590653854,0.007097147207105303,0.01805770147589758,0.009888611979723683,0.010186670351315597
2021-12-23,0.003644018555927442,-0.0006891434689356712,0.02892653303186643,0.0001841364158221559,-0.008458324599170064,0.0029553147401188973,0.0006874484432384254,0.004471525779930818,0.004895946525129036,0.0014221629679274095
2021-12-24,0.0,0.002451883549788203,0.0015764935111945988,0.0,0.010944820637824648,0.016142433213095497,0.0,0.0,0.0,0.010046863382977778
2021-12-27,0.02297466734097786,-0.000152850306182839,0.0013116942027118217,-0.008178022851368039,0.0004776408041602398,0.0057997115055803405,0.007385779548130911,0.023186055553974905,0.011680163399720556,0.0034879530392022406
2021-12-28,-0.005767220210426971,0.0016818216514187245,-0.0039298231223878766,0.005843719029521299,-0.0090707117508938,-0.004387549144136638,0.003921486494485427,-0.0035044336043762447,0.005371353611131946,-0.0018023065540894168
2021-12-29,0.0005020350192515011,-0.005342297924127659,0.0010520313311230822,-0.0085549217086347,-0.0022482540737838175,0.0030218536130814933,0.001188991501137382,0.002051643602960729,0.008290149844069283,-0.01844210146431091
2021-12-30,-0.006578305117395211,0.0006138881630899373,0.01366276888919904,-0.0032890070546229833,0.013037184582028072,-0.002510331204109262,-0.0028838999187935643,-0.007691602253616758,-0.008648373550421473,0.001445390058268492
2021-12-31,-0.0035351272977187653,0.0008434194389639327,-0.016329705636972225,-0.011429400216389607,0.00047665426742504735,0.0024537031916849195,0.007315489313663326,-0.008840966709642184,0.004976292849335984,-0.0017056920636664419
2022-01-03,0.025003996152784813,-0.015323310503533416,0.05243719918371914,0.022118320898886212,-0.007940322286359214,-0.0013180359785091023,0.001520036012391257,-0.004668245492804979,-0.004157051718905458,-0.02773043257663088
2022-01-04,-0.012691513334697424,0.018285049097462203,0.027291032860643716,-0.016915587005979504,0.007043394757971111,0.014329729746881625,0.016694651830599927,-0.01714714884702573,0.0034989592038610073,-0.0066232143593591974
2022-01-05,-0.02659991268770101,-0.008558127409199257,0.021204033416757806,-0.018893091563845,-0.030519766914567037,0.005080781906521281,0.008293380886606805,-0.03838777111041369,0.004527143557855107,0.00435428206153432
2022-01-06,-0.016693397237840024,-0.007784078433137553,-0.0028639304688882206,-0.006710981961323137,0.0442694543496609,-0.002527433751552066,-0.0052642527024733266,-0.007902020008164312,-0.008404014336556243,-0.010296658432817574
2022-01-07,0.000988500552557614,-0.0025633667156987894,0.0347055942000587,-0.004287778294336242,0.01240389445832446,0.003213611372488323,-0.0023150242465977966,0.0005096538449287369,-0.00055289421749527,0.0009581518023524804
2022-01-10,0.00011613664201792773,-0.007008751488625342,0.008096240731525262,-0.006570176170610398,-0.017834909667539534,0.008563375556940311,0.001657662960203865,0.0007325574167649229,-0.013641081118881848,-0.013402460154109619
2022-01-11,0.016783969198332915,0.009959974736702737,-0.000688450336138402,0.024002125643924677,0.026527673614760383,0.01068963252532118,0.0003308541854964986,0.0022591861940484126,-0.011587405104675819,0.0019404764103092553
2022-01-12,0.0025699991059786598,-0.014598505688088514,-0.011710618278904295,-0.0009373300985386912,0.031226103158108476,0.007131626165592264,0.0014889999265732534,0.010444871389988508,0.002205906726347351,0.006225845272049613
2022-01-13,-0.019028014726887754,0.004649125996976311,0.0002322389401887559,-0.024169655027437842,-0.016408328112564874,0.004560961197380697,0.005946281002141562,-0.04232234680784819,-0.004528004223173232,-0.012099491601913037
2022-01-14,0.005110688955054954,-0.00494146558953501,-0.007200796720208014,0.005731487003565627,0.0074310270160069525,0.005913633538582763,0.008045945523946996,0.017716561671612396,0.00960266116266606,-0.005428063623618584
2022-01-17,0.0,0.002128308573376092,0.009358780180835025,0.0,0.0016559126161641569,0.019122617168435774,0.0,0.0,0.0,-0.0011195242638257774
2022-01-18,-0.018893929604840265,-0.013372071413257691,0.004404348418127091,-0.019862738846190164,-0.048842820703358325,-0.012703336743844496,-0.00798172499941463,-0.024339197988278882,-0.01927308859820087,-0.006024104364108829
2022-01-19,-0.02102506893879974,-0.01897468883638498,-0.03300255329063351,-0.016477101806013472,0.004424041081328545,-0.0182375419728118,0.0016419333586485951,0.0022469249377101708,0.033624790357339895,0.0029599587612956224
2022-01-20,-0.010347000652555005,0.005119841878143294,0.0014320128887832517,-0.02963230963415675,0.005820346616864036,0.0075748037585900985,-0.0040982473979820355,-0.005703445726282119,0.005399205377470073,-0.010399180558630317
2022-01-21,-0.012764996164233988,0.0009701943948725589,-0.04837945688733558,-0.05950180896147472,-0.011104197177828512,0.0004176029634526124,-0.004938249297698372,-0.018468091456554148,0.0038275917339940513,0.00170399541891042
2022-01-24,-0.004864422053393214,-0.012681699788984258,-0.006761834335208827,0.01332698348311534,-0.005377110791343731,-0.011331687707613058,-0.008105912685834049,0.0011486395060367194,-0.00811725224588633,0.0009925501172931561
2022-01-25,-0.011384730091099637,0.0061359684118540425,-0.008320559749309786,-0.031533745543573244,0.0019080675261375912,-0.002171751929145871,-0.0023348600489681015,-0.026588453593982653,-0.010911433229833123,0.005664882602621768
2022-01-26,-0.0005633361623980093,0.005122756280310448,0.0371216658819582,-0.007954330670553511,-0.009839715764031753,-0.00399007906451998,-0.003677673400087178,0.028492929797916844,-0.00871246073775711,-0.022672951734945546
2022-01-27,-0.002943187875400266,-0.01715080159581439,0.00171612885034933,0.005508645722495764,-0.02965220834202842,-0.022155020677262605,0.0008389467144225282,0.010549193483857966,0.006196624737329293,0.0023053243636765863
2022-01-28,0.06977766597445845,0.00016482872029000006,0.017376322067374828,0.031084056738273746,0.016352891685781135,-0.027311999242290885,0.0199496688795886,0.028081378060942352,0.008609238190360413,0.009200829591908155
2022-01-31,0.026125784148167464,0.0041147325086534625,0.017801376961316784,0.03886361030218932,0.049731728961946775,-0.009572693245302966,0.0027943114294417537,0.008823826194398698,-0.00031159944980685417,-0.0008547902164595111
2022-02-01,-0.0009727776869609128,0.007786332120958361,0.049397384192553906,0.010830762802234384,0.00789605937724569,-0.003930219314804084,-0.007376020020656404,-0.007138616350352511,-0.004425001058229072,0.02395209030542933
2022-02-02,0.0070442966998114365,-0.004472905916830028,0.02027018093579991,-0.0038427158906232384,-0.029032289251456067,0.02593967218793858,0.010237845395206557,0.015222011656337964,0.017904294193972214,0.012392211430526157
2022-02-03,-0.01671950459621585,-0.010946976939621766,0.014127939030408543,-0.0781276325178123,-0.03638668483921648,-0.04085755190350482,0.0070285845289832505,-0.038952266396620194,0.009470906575344884,-0.03232016601151566
2022-02-04,-0.0016794913586921645,0.008177130404608102,0.0067479818120557145,0.13535901735711864,0.018059468704957782,0.014922364284467138,-0.010550351139865688,0.015568406130134882,-0.015900897799183578,0.011796507092049158
2022-02-07,-0.004234525948032863,0.0,0.0,0.0018777353189827206,0.0,0.0,0.010498644716122163,-0.016310459266802746,-0.007490901948084661,0.0
2022-02-08,0.01846675584959656,-0.0002457111481320995,0.018162222687331253,0.022021627828944013,0.02241580531763998,0.018654163056424533,0.0064935244012052085,0.011995643815470913,-0.002245585372361081,0.028796029108043353
2022-02-09,0.008293652351767378,-0.010981066231806058,0.0019112340057012567,-0.0013877341505965646,0.010094585972094006,-0.000826573825336574,-0.0154838431372053,0.021834454335610376,-0.002250424936711126,0.005734701916953577
2022-02-10,-0.023598946418079025,-0.0057999947796611995,-0.002755367498716632,-0.013561706274733853,-0.009369209603256823,0.005154652669607351,0.005570097379474559,-0.028373140810011965,-0.015225839147515519,-0.002579610726018866
2022-02-11,-0.02021811339122681,0.00391698434350074,-0.014240218125484927,-0.03591110674363196,0.018758011311673872,0.0076607188266397674,-0.017758293695921745,-0.024273978153083742,-0.005598860847661924,0.017966643286521533
2022-02-14,0.0014230362386697948,-0.020338474224836478,0.00021551453211987592,0.012221683270054351,-0.026767797732437093,-0.02839921012235158,0.006468806747008449,-0.0001354419824747266,0.0028796078966286665,-0.027142593332937226
2022-02-15,0.023152589309007654,0.03999649069374289,-0.002371095975068016,0.008658352201907249,0.0027027585572747537,0.015261296213500142,0.0037904399194490512,0.018542356476068944,0.0005100153847164002,0.025426077202876263
2022-02-16,-0.00138885841562697,0.02525872349815028,-0.0023769040104754113,0.010159039538768955,0.0023782936095555485,0.01573226786505244,-0.00016426648328704552,-0.0011672653170825553,0.0075882576241024235,0.01728987088205436
2022-02-17,-0.021269358559357854,0.009933883669546839,0.009313427806252106,-0.021808901106176726,0.008383335616146459,-0.010660187512737007,0.020032788599506413,-0.029281728632404302,0.01145546204623149,-0.034914311098006245
2022-02-18,-0.009355763837103903,0.04170633303571769,-0.01266098422199513,-0.013261957754408193,0.01662740822532749,-0.006338415530638075,0.006761231678294788,-0.009631049107782452,0.0005000791970917184,-0.010238921464916895
2022-02-21,0.0,0.0003776167021392052,-0.022168982224662903,0.0,-0.0018514141302841125,0.01671260501475369,0.0,0.0,0.0,-0.009793138733445117
2022-02-22,-0.017812275986206272,0.015177841661587532,-0.014447636449332668,-0.015753494788264932,0.012366545072544755,-0.0030742616316897786,-0.0041574549252095805,-0.0007296831428232897,-0.012320254539650799,0.006825378392906201
2022-02-23,-0.025864327189772718,0.006099199903092378,-0.016012640648287113,-0.03575624663287669,-0.043212657760170026,-0.01598485630327784,-0.011078976612704627,-0.02589321827193447,-0.012473610821517878,-0.009961233530671354
2022-02-24,0.016680360663822613,0.01212479085765783,-0.026128842821467213,0.04509522427819257,-0.0047877767362066725,-0.003453796760734318,-0.017535150679108935,0.05109369931999086,-0.02692990643054527,0.010480730521305492
2022-02-25,0.012965446630320177,-0.011102833710414095,0.08825600680904366,0.01605793012842116,0.031911483051904055,0.04716979377304398,0.038671286934421234,0.009233044044475891,0.04269886229112885,0.04453055376810444
2022-02-28,0.0016376509815969609,-0.0019206789333655605,-0.040657368921413695,-0.0014662630028149382,-0.019891120471111967,0.011399190432981543,-0.00970562178250911,0.004978063960760171,-0.014851084339856602,0.03137835311124304
2022-03-01,-0.011627643296863943,-0.027161099279046197,0.03539211806447029,-0.015765550251120253,-0.011733041238387587,-0.04017452830776591,-0.004338179979985646,-0.012851546457762653,-0.016550092828164775,-0.013992471549865826
2022-03-02,0.020588121421391437,0.029745324473904544,0.005007659950371224,0.0060241839623909055,-0.006898709156678562,0.030681903499116814,0.007422931660162835,0.017765378319041236,0.0031312419977973516,-0.031636569395589564
2022-03-03,-0.001981367669171452,-0.03280158500357433,0.031412560369755926,-0.027319556126581324,-0.043457220363673055,-0.018559356588508047,0.000640789130698094,-0.014224296886087395,0.0037061716182842375,0.01169676121420582
2022-03-04,-0.01840831264313958,-0.003055186415339861,-0.011972331655101587,-0.0152637929917393,-0.02989366008103289,0.004743188726606062,0.0016005983190614526,-0.02047846523258179,0.005053016788131082,0.006378947781987332
2022-03-07,-0.02371745391311264,-0.010419848319494496,-0.06271252787826687,-0.05622045424233624,-0.0738160365957371,-0.007143335846430343,-0.023813135565698307,-0.037776779970489005,-0.014825254050401693,-0.01597793254473001
2022-03-08,-0.011676180947359116,0.004955164822594504,0.002721675629776321,-0.010465446730283379,0.01898488894854844,0.010635627116415414,-0.039620310468875375,-0.01097135588937559,-0.03958383408842148,0.03193765052063613
